X,Y,OBJECTID,site_type,site_name,address,borough,zip_code,latitude,longitude
-73.854459,40.741038,562,DOE HUB Grab & Go,P.S. 014 Fairview,107-01 OTIS AVENUE,QUEENS,11368,40.741039,-73.854462
-73.860548,40.748994,563,DOE HUB Grab & Go,P.S. Q016 The Nancy DeBenedittis School,41-15 104 STREET,QUEENS,11368,40.748993,-73.86055
-73.866547,40.748565,564,DOE HUB Grab & Go,P.S. 019 Marino Jeantet,98-02 ROOSEVELT AVENUE,QUEENS,11368,40.748566,-73.866547
-73.854312,40.746936,565,DOE HUB Grab & Go,P.S. 28 - The Thomas Emanuel Early Childhood Center,109-10 47 AVENUE,QUEENS,11368,40.746937,-73.854309
-73.862876,40.741943,566,DOE HUB Grab & Go,I.S. 061 Leonardo Da Vinci,98-50 50 AVENUE,QUEENS,11368,40.741943,-73.862877
-73.863555,40.741507,567,DOE HUB Grab & Go,Elm Tree Elementary School,50-51 98TH STREET,QUEENS,11368,40.741508,-73.863556
-73.858923,40.757616,568,DOE HUB Grab & Go,P.S. 330,110-08 NORTHERN BOULEVARD,QUEENS,11368,40.757614,-73.858925
-73.868774,40.755984,569,DOE HUB Grab & Go,P.S. 092 Harry T. Stewart Sr.,99-01 34 AVENUE,QUEENS,11368,40.755985,-73.868774
-73.878643,40.757627,570,DOE HUB Grab & Go,P.S. 148 Queens,89-02 32 AVENUE,QUEENS,11369,40.757626,-73.878639
-73.868269,40.768359,571,DOE HUB Grab & Go,Laguardia Family House/WIN,102-10 Ditmars Blvd,QUEENS,11369,40.76836,-73.868271
-73.894108,40.769783,572,DOE HUB Grab & Go,P.S. 002 Alfred Zimberg,75-10 21 AVENUE,QUEENS,11370,40.769783,-73.894112
-73.897433,40.767447,573,DOE HUB Grab & Go,WEST WAY,71-11 ASTORIA BLVD,QUEENS,11370,40.767448,-73.89743
-73.888454,40.748805,574,DOE HUB Grab & Go,P.S. 069 Jackson Heights,77-02 37 AVENUE,QUEENS,11372,40.748806,-73.888451
-73.874509,40.755759,575,DOE HUB Grab & Go,P.S. 149 Christa Mcauliffe,93-11 34 AVENUE,QUEENS,11372,40.75576,-73.874512
-73.867746,40.737381,576,DOE HUB Grab & Go,P.S. 013 Clement C. Moore,55-01 94 STREET,QUEENS,11373,40.737381,-73.867744
-73.879645,40.745961,577,DOE HUB Grab & Go,P.S. 089 Elmhurst,85-28 BRITTON AVENUE,QUEENS,11373,40.74596,-73.879646
-73.887026,40.737218,578,DOE HUB Grab & Go,PS 007 Louis F. Simeone Annex,76-05 51 AVENUE,QUEENS,11373,40.737217,-73.887024
-73.862565,40.72801,579,DOE HUB Grab & Go,P.S. 139 Rego Park,93-06 63 DRIVE,QUEENS,11374,40.728008,-73.862564
-73.852207,40.731016,580,DOE HUB Grab & Go,P.S. 175 The Lynn Gross Discovery School,64-35 102 STREET,QUEENS,11374,40.731014,-73.852203
-73.851618,40.723462,581,DOE HUB Grab & Go,J.H.S. 190 Russell Sage,68-17 AUSTIN STREET,QUEENS,11375,40.723461,-73.851616
-73.893463,40.742283,582,DOE HUB Grab & Go,P.S. 012 James B. Colgate,42-00 72 STREET,QUEENS,11377,40.742283,-73.893463
-73.918762,40.74045,583,DOE HUB Grab & Go,I.S. 125 Thom J. McCann Woodside,46-02 47 AVENUE,QUEENS,11377,40.740452,-73.918762
-73.900585,40.753092,584,DOE HUB Grab & Go,Q152 - P.S. 152 Gwendoline N. Alleyne School,33-52 62 STREET,QUEENS,11377,40.753094,-73.900581
-73.896705,40.752773,585,DOE HUB Grab & Go,P.S. 398,69-01 34TH AVENUE,QUEENS,11377,40.752773,-73.896706
-73.889945,40.728863,586,DOE HUB Grab & Go,P.S. 58 - School of Heroes,72-24 GRAND AVENUE,QUEENS,11378,40.728863,-73.889946
-73.875479,40.719612,587,DOE HUB Grab & Go,P.S. 049 Dorothy Bonawit Kole,63-60 80th Street,QUEENS,11379,40.719612,-73.875481
-73.903014,40.70567,588,DOE HUB Grab & Go,I.S. 093 Ridgewood,66-56 FOREST AVENUE,QUEENS,11385,40.705669,-73.903015
-73.903838,40.699438,589,DOE HUB Grab & Go,P.S. 239,17-15 WEIRFIELD STREET,QUEENS,11385,40.699436,-73.903839
-73.729223,40.685005,590,DOE HUB Grab & Go,P.S. 176 Cambria Heights,120-45 235 STREET,QUEENS,11411,40.685005,-73.729225
-73.74633,40.698784,591,DOE HUB Grab & Go,"Mathematics, Science Research and Technology Magnet High School",207- 01 116TH  AVENUE,QUEENS,11411,40.698784,-73.74633
-73.754751,40.707533,592,DOE HUB Grab & Go,P.S. 134 Hollis,203-02 109 AVENUE,QUEENS,11412,40.707535,-73.754753
-73.752826,40.681901,593,DOE HUB Grab & Go,I.S. 059 Springfield Gardens,132-55 RIDGEDALE STREET,QUEENS,11413,40.6819,-73.752823
-73.759418,40.664779,594,DOE HUB Grab & Go,Community Voices Middle School,145-00 SPRINGFIELD BOULEVARD,QUEENS,11413,40.66478,-73.759415
-73.850622,40.665409,595,DOE HUB Grab & Go,P.S. 232 Lindenwood,153-23 83 STREET,QUEENS,11414,40.665409,-73.850624
-73.847633,40.684761,596,DOE HUB Grab & Go,J.H.S. 210 Elizabeth Blackwell,93-11 101 AVENUE,QUEENS,11416,40.684761,-73.847633
-73.846804,40.676962,597,DOE HUB Grab & Go,P.S. 063 Old South,90-15 SUTTER AVENUE,QUEENS,11417,40.676964,-73.846802
-73.839396,40.678146,598,DOE HUB Grab & Go,M.S. 137 America's School of Heroes,109-15 98 STREET,QUEENS,11417,40.678146,-73.839394
-73.845935,40.670887,599,DOE HUB Grab & Go,J.H.S. 202 Robert H. Goddard,138-30 LAFAYETTE STREET,QUEENS,11417,40.670887,-73.845932
-73.847879,40.697187,600,DOE HUB Grab & Go,P.S. 254 - The Rosa Parks School,84-40 101 STREET,QUEENS,11418,40.697186,-73.847878
-73.833819,40.695175,601,DOE HUB Grab & Go,Richmond Hill High School,89-30 114 STREET,QUEENS,11418,40.695175,-73.833817
-73.835567,40.688359,602,DOE HUB Grab & Go,P.S. 062 Chester Park,97-25 108 STREET,QUEENS,11419,40.688358,-73.835564
-73.821556,40.679789,603,DOE HUB Grab & Go,P.S. 100 Glen Morris,111-11 118 STREET,QUEENS,11420,40.67979,-73.821556
-73.831026,40.679084,604,DOE HUB Grab & Go,P.S. 108 Captain Vincent G. Fowler,108-10 109 AVENUE,QUEENS,11420,40.679085,-73.831024
-73.852811,40.691462,605,DOE HUB Grab & Go,P.S. 060 Woodhaven,91-02 88 AVENUE,QUEENS,11421,40.691463,-73.852814
-73.860024,40.694235,606,DOE HUB Grab & Go,P.S. 097 Forest Park,85-52 85 STREET,QUEENS,11421,40.694237,-73.860023
-73.734342,40.659877,607,DOE HUB Grab & Go,P.S./ M.S.138 Sunrise,251-11 WELLER AVENUE,QUEENS,11422,40.659878,-73.734344
-73.779679,40.712815,608,DOE HUB Grab & Go,I.S. 238 - Susan B. Anthony Academy,88-15 182 STREET,QUEENS,11423,40.712814,-73.779678
-73.756976,40.713766,609,DOE HUB Grab & Go,Hollis Family Residence,202-05 JAMAICA AVENUE,QUEENS,11423,40.713764,-73.756973
-73.739741,40.733908,610,DOE HUB Grab & Go,Martin Van Buren High School,230-17 HILLSIDE AVENUE,QUEENS,11427,40.73391,-73.739738
-73.757581,40.720835,611,DOE HUB Grab & Go,The Bellaire School,207-11 89 AVENUE,QUEENS,11427,40.720837,-73.757584
-73.734103,40.727173,612,DOE HUB Grab & Go,P.S. 033 Edward M. Funk,91-37 222 STREET,QUEENS,11428,40.727173,-73.7341
-73.802998,40.709473,613,DOE HUB Grab & Go,Hillcrest High School,160-05 HIGHLAND AVENUE,QUEENS,11432,40.709473,-73.803001
-73.799696,40.716118,614,DOE HUB Grab & Go,Thomas A. Edison Career and Technical Education High School,165-65 84 AVENUE,QUEENS,11432,40.716118,-73.799698
-73.786578,40.710937,615,DOE HUB Grab & Go,Jamaica Family Residence,175-10 88th Avenue,QUEENS,11432,40.710938,-73.786575
-73.786421,40.696927,616,DOE HUB Grab & Go,J.H.S. 008 Richard S. Grossley,108-35 167 STREET,QUEENS,11433,40.696926,-73.786423
-73.796241,40.693569,617,DOE HUB Grab & Go,P.S. 048 William Wordsworth,108-29 155 STREET,QUEENS,11433,40.693569,-73.796242
-73.788436,40.705289,618,DOE HUB Grab & Go,93rd Avenue Family Residence,170-02 93 Avenue,QUEENS,11433,40.705288,-73.788437
-73.790361,40.674707,619,DOE HUB Grab & Go,P.S. 223 Lyndon B. Johnson,125-20 SUTPHIN BOULEVARD,QUEENS,11434,40.674706,-73.790359
-73.77473,40.6798,620,DOE HUB Grab & Go,PS 354,126-10 BEDELL STREET,QUEENS,11434,40.679798,-73.774727
-73.813012,40.710398,621,DOE HUB Grab & Go,P.S. 117 J. Keld / Briarwood School,85-15 143 STREET,QUEENS,11435,40.7104,-73.813011
-73.761298,40.593745,622,DOE HUB Grab & Go,P.S. 043,160 BEACH  29 STREET,QUEENS,11691,40.593746,-73.761299
-73.764744,40.60799,623,DOE HUB Grab & Go,P.S. 104 The Bays Water,26-01 MOTT AVENUE,QUEENS,11691,40.60799,-73.764748
-73.780987,40.595898,624,DOE HUB Grab & Go,P.S. 105 The Bay School,420 BEACH  51 STREET,QUEENS,11691,40.595898,-73.780991
-73.786653,40.594006,625,DOE HUB Grab & Go,Goldie Maple Academy,3-65 BEACH 56 STREET,QUEENS,11692,40.594006,-73.786652
-73.805891,40.589212,626,DOE HUB Grab & Go,P.S. 183 Dr. Richard R. Green,2-45 BEACH  79 STREET,QUEENS,11693,40.589211,-73.805893
-73.831105,40.580905,627,DOE HUB Grab & Go,WATERSIDE CHILDREN'S STUDIO SCHOOL,190 BEACH 110 STREET,QUEENS,11694,40.580906,-73.831108
-73.8314415,40.883121,628,DYCD Cornerstone,Child Development Center of the Mosholu Montefiore Community Center. Inc BOSTON SECOR,"3540 Bivona Street,Bronx, NY 10475",Bronx,,40.883121,-73.831444
-73.9007101299999,40.8800668700001,629,DYCD Cornerstone,Child Development Center of the Mosholu Montefiore Community Center. Inc FT. INDEPENDENCEÊ,"3350 Bailey Avenue, Bronx, NY 10463",Bronx,,40.880066,-73.900711
-73.92801327,40.8374240300001,630,DYCD Cornerstone,"Catholic Charities Community Services, Archdiocese of New York HIGHBRIDGE HOUSES","1155 University Avenue, Bronx, NY 10452",Bronx,,40.837425,-73.928017
-73.8448761499999,40.88606487,631,DYCD Cornerstone,Child Development Center of the Mosholu Montefiore Community Center. Inc EDENWALD HOUSES,"1150 East 229th Street, Bronx, NY 10466",Bronx,,40.886066,-73.844879
-73.8705029,40.86931746,632,DYCD Cornerstone,Child Development Center of the Mosholu Montefiore Community Center. Inc PARKSIDE HOUSES,"2972 Bronx Park East, Bronx, NY 10467",Bronx,,40.869316,-73.870506
-73.87618443,40.83396723,633,DYCD Cornerstone,"Children's Arts & Science Workshop, Inc. BRONX RIVER","1619 East 174th Street, Bronx, NY 10472",Bronx,,40.833969,-73.876183
-73.86386314,40.8579542200001,634,DYCD Cornerstone,"Child Development Center of the Mosholu Montefiore Community Center, Inc PELHAM PARKWAY","785 Pelham Parkway North, Bronx, NY 10467",Bronx,,40.857956,-73.863861
-73.9218810799999,40.84608924,635,DYCD Cornerstone,"Community Association of Progressive Dominicans, Inc. SEDGWICK HOUSES","1553 University Avenue, Bronx, NY 10453",Bronx,,40.846088,-73.921883
-73.8924795,40.850271,636,DYCD Cornerstone,Good Shepherd Services MONTEREY,"2100 Monterey Avenue, Bronx, NY 10457",Bronx,,40.850269,-73.892479
-73.86538164,40.87500972,637,DYCD Cornerstone,"Mosholu Montefiore Community Center, Inc. GUN HILL","745 Magenta Street, Bronx, NY 10467",Bronx,,40.875011,-73.865379
-73.90764129,40.83577511,638,DYCD Cornerstone,"Directions For Our Youth, Inc BUTLER","1368 Webster Avenue, Bronx, NY 10456",Bronx,,40.835773,-73.907639
-73.908009,40.876497,639,DYCD Cornerstone,Mosholu Montefiore Community Center. Inc MARBLE HILL HOUSES,"5365 Broadway, Bronx, NY 10463",Bronx,,40.876495,-73.908012
-73.85454806,40.8702281,640,DYCD Cornerstone,Neighboorhood Initiatives Development Corp EASTCHESTER,"3016 Yates Avenue, Bronx, NY 10469",Bronx,,40.870228,-73.854546
-73.9097999099999,40.8152540900001,641,DYCD Cornerstone,"BronxWorks, Inc. ST. MARY'S","595 Trinity Avenue, Bronx, NY 10455",Bronx,,40.815254,-73.909798
-73.9142394,40.8125788900001,642,DYCD Cornerstone,"BronxWorks, Inc. BETANCES","465 St. Anne's Avenue, Bronx, NY 10455",Bronx,,40.81258,-73.914238
-73.9203636299999,40.8216890400001,643,DYCD Cornerstone,"BronxWorks, Inc. BRONX CLASSIC","286 East 156th Street, Bronx NY 10451",Bronx,,40.82169,-73.920364
-73.8949264,40.8431927,644,DYCD Cornerstone,"Community Association of Progressive Dominicans, Inc. Murphy","601 Crotona Park North, Bronx, NY 10457",Bronx,,40.843193,-73.894928
-73.8986691,40.8273674,645,DYCD Cornerstone,South Bronx Overall Economic Development Corporation Davidson,"1221 Prospect Avenue, Bronx, NY 10459",Bronx,,40.827366,-73.898666
-73.867359,40.825536,646,DYCD Cornerstone,"Phipps Neighborhoods, Inc. Sotomayor","1000 Rosedale Avenue, Bronx, NY 10472",Bronx,,40.825535,-73.867355
-73.8688605,40.8180551,647,DYCD Cornerstone,"Phipps Neighborhoods, Inc. Soundview","1680 Seward Avenue, Bronx, NY 10473",Bronx,,40.818054,-73.868858
-73.9050656599999,40.6692541,648,DYCD Cornerstone,Brooklyn Bureau of Community Services SETH LOW HOUSES,"137 Belmont Avenue, Brooklyn, NY 11212",Brooklyn,,40.669254,-73.905067
-73.9813905,40.7013155,649,DYCD Cornerstone,Brooklyn Bureau of Community Services FARRAGUT HOUSES,"228 York Street, Brooklyn, NY 11201",Brooklyn,,40.701317,-73.981392
-73.99043686,40.57380979,650,DYCD Cornerstone,Brooklyn Bureau of Community Services CAREY GARDENS,"2315 Surf Avenue, Brooklyn, NY 11224",Brooklyn,,40.573811,-73.99044
-73.998783,40.573917,651,DYCD Cornerstone,Brooklyn Bureau of Community Services O'DWYER GARDENS,"2945 West 33rd Street, Brooklyn, NY 11224",Brooklyn,,40.573917,-73.998779
-73.9597037,40.69038169,652,DYCD Cornerstone,"Grand Street Settlement, Inc. LAFAYETTE","442 Dekalb Avenue, Brooklyn, NY 11205",Brooklyn,,40.69038,-73.959702
-73.94038799,40.7183508,653,DYCD Cornerstone,Coalition for Hispanic Family Services COOPER PARK,"76 Kingsland Avenue, Brooklyn, NY 11211",Brooklyn,,40.718349,-73.940392
-73.98307424,40.6829958,654,DYCD Cornerstone,HeartShare St. Vincent's Services WYCKOFF GARDENS,"280 Wyckoff Street, Brooklyn, NY 11217",Brooklyn,,40.682995,-73.983078
-73.94611421,40.69794154,655,DYCD Cornerstone,"Grand Street Settlement, Inc. TOMPKINS","736 Park Avenue, Brooklyn, NY 11206",Brooklyn,,40.697941,-73.946114
-73.8846829299999,40.6319517900001,656,DYCD Cornerstone,Bergen Basin Community Development Corp. BAYVIEW HOUSES,"5955 Shore Parkway, Brooklyn, NT 11236",Brooklyn,,40.63195,-73.884682
-73.9919552699999,40.5743207300001,657,DYCD Cornerstone,HeartShare St. Vincent's Services SURFSIDE HOUSES,"2950 West 25th Street, Brooklyn, NY 11224",Brooklyn,,40.574322,-73.991959
-74.00222365,40.67597719,658,DYCD Cornerstone,Good Shepherd Services RED HOOK,"110 West 9th Street, Brooklyn, NY 10011",Brooklyn,,40.675976,-74.00222
-73.94054371,40.69857054,659,DYCD Cornerstone,St. Nicks Alliance Corp. SUMNER HOUSES,"862 Park Avenue, Brooklyn, NY 11206",Brooklyn,,40.69857,-73.940544
-73.97839383,40.5918762800001,660,DYCD Cornerstone,HeartShare St. Vincent's Services MARLBORO HOUSES,"2298 West 8th Street, Brooklyn, NY 10303",Brooklyn,,40.591877,-73.978394
-73.936576,40.6740419,661,DYCD Cornerstone,CAMBA Inc. Albany,"164 Troy Avenue, Brooklyn, NY 11213",Brooklyn,,40.674042,-73.936577
-73.8954426,40.6489878,662,DYCD Cornerstone,"Police Athletic League, Inc. Breukelen","715 East 105 Street, Brooklyn, NY 11236",Brooklyn,,40.648987,-73.895439
-73.8816244,40.6601358,663,DYCD Cornerstone,CAMBA Inc. Boulevard,"726 Stanley Avenue, Brooklyn, NY 11207",Brooklyn,,40.660137,-73.881622
-73.943933,40.7092053,664,DYCD Cornerstone,"Grand Street Settlement, Inc. Williamsburg","195 Graham Avenue, Brooklyn, NY 11206",Brooklyn,,40.709206,-73.943932
-73.9633047,40.7053903,665,DYCD Cornerstone,"El Puente de Williamsburg, Inc. Independence Towers","114 Taylor Street, Brooklyn, NY 11211",Brooklyn,,40.705391,-73.963303
-73.9149135,40.6699363,666,DYCD Cornerstone,Research Foundation of the City University of New York Marcus Garvey,"20 Amboy Street, Brooklyn, NY 11212",Brooklyn,,40.669937,-73.914917
-73.9204361,40.6363585,667,DYCD Cornerstone,Flatbush Development Corporation Glenwood,"5816 Farragut Road, Brooklyn, NY 11234",Brooklyn,,40.63636,-73.920433
-73.9090456,40.6677451,668,DYCD Cornerstone,Research Foundation of the City University of New York Langston Hughes,"301 Sutter Avenue, Brooklyn, NY 11212",Brooklyn,,40.667744,-73.909042
-73.9703131,40.6828479,669,DYCD Cornerstone,"University Settlement Society of New York, Inc. Atlantic Terminal","501 Carlton Avenue, Brooklyn, NY 11238",Brooklyn,,40.682846,-73.970314
-73.9225177,40.6794275,670,DYCD Cornerstone,CAMBA Inc. Brevoort,"280 Ralph Avenue, Brooklyn, NY 11233",Brooklyn,,40.679428,-73.922516
-73.9405467,40.7034545,671,DYCD Cornerstone,"Grand Street Settlement, Inc. Bushwick/Hylan","50 Humboldt Street, Brooklyn, NY 11206",Brooklyn,,40.703453,-73.940544
-73.8724891,40.6685443,672,DYCD Cornerstone,CAMBA Inc. Cypress Hills,"475 Fountain Avenue, Brooklyn, NY 11208",Brooklyn,,40.668545,-73.87249
-73.9167389,40.6929691,673,DYCD Cornerstone,Coalition for Hispanic Family Services Hope Garden,"422 Central Avenue, Brooklyn, NY 11221",Brooklyn,,40.69297,-73.91674
-73.9086772,40.6708387,674,DYCD Cornerstone,CAMBA Inc. Howard,"90 Watkins Street, Brooklyn, NY 11212",Brooklyn,,40.670837,-73.908676
-73.9821728,40.6938275,675,DYCD Cornerstone,"University Settlement Society of New York, Inc. Ingersoll","177 Myrtle Avenue, Brooklyn, NY 11201",Brooklyn,,40.693829,-73.98217
-73.9270037,40.6756367,676,DYCD Cornerstone,Flatbush Development Corporation Kingsborough,"129 Kingsborough 1st Walk, Brooklyn, NY 11233",Brooklyn,,40.675636,-73.927002
-73.8879628,40.656039,677,DYCD Cornerstone,CAMBA Inc. Penn-Wortman,"895 Pennsylvania Avenue, Brooklyn, NY 11207",Brooklyn,,40.65604,-73.887962
-73.8646026,40.6687983,678,DYCD Cornerstone,CAMBA Inc. Pink Houses,"2702 Linden Boulevard, Brooklyn, NY 11208",Brooklyn,,40.668797,-73.864601
-73.9346782,40.6945964,679,DYCD Cornerstone,"Grand Street Settlement, Inc. Roosevelt II","400 Hart Street, Brooklyn, NY 11206",Brooklyn,,40.694595,-73.934677
-73.9174803,40.6858951,680,DYCD Cornerstone,Research Foundation of the City University of New York Saratoga Village,"940 Hancock Street, Brooklyn, NY 11233",Brooklyn,,40.685894,-73.91748
-73.9403836,40.594262,681,DYCD Cornerstone,CAMBA Inc. Sheepshead Bay,"3679 Nostrand Avenue, Brooklyn, NY 11229",Brooklyn,,40.594261,-73.940384
-73.9331618,40.6877929,682,DYCD Cornerstone,CAMBA Inc. Stuyvesant Gardens,"214 Stuyvesant Avenue, Brooklyn, NY 11221",Brooklyn,,40.687794,-73.933159
-73.9657159,40.7046706,683,DYCD Cornerstone,"El Puente de Williamsburg, Inc. Taylor?Wythe","80 Clymer Street, Brooklyn, NY 11211",Brooklyn,,40.70467,-73.965714
-73.9055544,40.6633982,684,DYCD Cornerstone,Research Foundation of the City University of New York Tilden,"630 Mother Gaston Boulevard, Brooklyn, NY 11212",Brooklyn,,40.663399,-73.905556
-73.8968047,40.6671776,685,DYCD Cornerstone,"Grand Street Settlement, Inc. Unity Plaza","576 Blake Avenue, Brooklyn, NY 11207",Brooklyn,,40.667179,-73.896805
-73.9044755,40.6659921,686,DYCD Cornerstone,Research Foundation of the City University of New York Van Dyke,"392 Blake Avenue, Brooklyn, NY 11212",Brooklyn,,40.665993,-73.904472
-73.9606727,40.7082351,687,DYCD Cornerstone,"El Puente de Williamsburg, Inc. Williams Plaza","323 Roebling Street, Brooklyn, NY 11211",Brooklyn,,40.708237,-73.96067
-73.9354182499999,40.8320399900001,688,DYCD Cornerstone,"Catholic Charities Community Services, Archdiocese of New York RANGEL","159-36 Harlem River Drive, New York, NY 10039",Manhattan,,40.832039,-73.935417
-73.9543316,40.8180330600001,689,DYCD Cornerstone,Graham Windham MANHATTANVILLE,"530 West 133rd Street, New York, NY 10027",Manhattan,,40.818031,-73.95433
-73.99060359,40.71255962,690,DYCD Cornerstone,"Grand Street Settlement, Inc. RUTGERS","200 Madison Street, New York, NY 10002",Manhattan,,40.712559,-73.990601
-73.95710559,40.8121775400001,691,DYCD Cornerstone,"Mosholu Montefiore Community Center, Inc. GRANT","1301 Amsterdam Avenue, New York, NY 10027",Manhattan,,40.812176,-73.957108
-73.94115809,40.8207850200001,692,DYCD Cornerstone,"The Children's Village, Inc. DREW HAMILTON","220 West 143rd Street, New York, NY 10030",Manhattan,,40.820786,-73.941154
-73.9211828,40.8614327500001,693,DYCD Cornerstone,"Children's Arts & Science Workshop, Inc. DYCKMAN","3782 Tenth Avenue, New York, NY 10022",Manhattan,,40.861431,-73.921181
-73.9862897,40.7108812,694,DYCD Cornerstone,YMCA of Greater New York Two Bridges,"286 South Street, Manhattan, NY 10002",Manhattan,,40.71088,-73.98629
-73.9361199,40.8069466,695,DYCD Cornerstone,"SCAN-New York Volunteer Parent-Aides Association, Inc. Robinson","110 East 129th Street, Manhattan, NY 10035",Manhattan,,40.806946,-73.936119
-73.977631,40.7286646,696,DYCD Cornerstone,"University Settlement Society of New York, Inc. Campos Plaza","611 East 13th Street, Manhattan, NY 10009",Manhattan,,40.728664,-73.977631
-73.9422199,40.7964775,697,DYCD Cornerstone,"SCAN-New York Volunteer Parent-Aides Association, Inc. Johnson","1833 Lexington Avenue, Manhattan, NY 10029",Manhattan,,40.796478,-73.942223
-73.9453045,40.7949134,698,DYCD Cornerstone,"SCAN-New York Volunteer Parent-Aides Association, Inc. Clinton","120 East 110th Street, Manhattan, NY 10029",Manhattan,,40.794914,-73.945305
-73.9886326,40.716853,699,DYCD Cornerstone,"Grand Street Settlement, Inc. Seward Park","56 Essex Street, Manhattan, NY 10002",Manhattan,,40.716854,-73.988632
-73.9474471,40.7999117,700,DYCD Cornerstone,"SCAN-New York Volunteer Parent-Aides Association, Inc. Kings Towers","2 West 115th Street, Manhattan, NY 10026",Manhattan,,40.799911,-73.947449
-73.9315274,40.7981957,701,DYCD Cornerstone,"SCAN-New York Volunteer Parent-Aides Association, Inc. Wagner","435 East 120th Street, Manhattan, NY 10035",Manhattan,,40.798195,-73.931526
-73.9762509,40.7225217,702,DYCD Cornerstone,Henry Street Settlement Riis,"80 Avenue D, Manhattan, NY 10009",Manhattan,,40.722523,-73.97625
-73.9488012,40.7943838,703,DYCD Cornerstone,"SCAN-New York Volunteer Parent-Aides Association, Inc. Lehman Village","1589 Madison Avenue, Manhattan, NY 10029",Manhattan,,40.794384,-73.948799
-73.9755459,40.7181626,704,DYCD Cornerstone,"Grand Street Settlement, Inc. Baruch","605 FDR Drive, Manhattan, NY 10002",Manhattan,,40.718163,-73.975548
-73.9404021,40.7878211,705,DYCD Cornerstone,"SCAN-New York Volunteer Parent-Aides Association, Inc. East River","404 East 105th Street, Manhattan, NY 10029",Manhattan,,40.787823,-73.940399
-73.9369921,40.8317595,706,DYCD Cornerstone,"Police Athletic League, Inc. Polo Grounds","3005 Frederick Douglass  Boulevard, Manhattan, NY 10039",Manhattan,,40.83176,-73.936989
-73.9337906,40.7730762300001,707,DYCD Cornerstone,"HANAC, Inc. ASTORIA HOUSES","4-05 Astoria Blvd, Queens, NY 11102",Queens,,40.773075,-73.933792
-73.83010289,40.7660949300001,708,DYCD Cornerstone,"The Child Center of NY, Inc LATIMER","34-30 137th Street, Queens, NY 11354",Queens,,40.766094,-73.830101
-73.77239351,40.5961912,709,DYCD Cornerstone,"The Child Center of NY, Inc BEACH 41ST STREET","426 Beach 40th Street, Queens, NY 11691",Queens,,40.596191,-73.772392
-73.7531534299999,40.60890728,710,DYCD Cornerstone,"The Child Center of NY, Inc REDFERN HOUSES","1544 Hassock Street, Queens, NY 11691",Queens,,40.608906,-73.753151
-73.7875179599999,40.59472242,711,DYCD Cornerstone,"The Child Center of NY, Inc EDGEMERE HOUSES (OceanBay)","57-10 Beach Channel Drive, Queens, NY 11692",Queens,,40.594723,-73.787521
-73.8082524,40.5879392200001,712,DYCD Cornerstone,"The Child Center of NY, Inc HAMMEL HOUSES","81-14 Rockaway Beach Blvd, Queens, NY 11693",Queens,,40.58794,-73.80825
-73.79215879,40.6937948500001,713,DYCD Cornerstone,"Southern Queens Park Association, Inc. SOUTH JAMAICA","109-04 160th Street, Queens, NY 11433",Queens,,40.693794,-73.79216
-73.9101972,40.7554243,714,DYCD Cornerstone,Sunnyside Community Services Woodside,"50-19 Broadway, Queens, NY 11377",Queens,,40.755424,-73.910194
-73.9366005,40.760495,715,DYCD Cornerstone,Jacob A. Riis Neighborhood Settlement Ravenswood,"35-40 21st Street, Queens, NY 11106",Queens,,40.760494,-73.9366
-73.814377,40.734964,716,DYCD Cornerstone,Queens Community House Pomonok,"67-09 Kissena Boulevard, Flushing, NY 11367",Queens,,40.734962,-73.814377
-74.0881878499999,40.6458751,717,DYCD Cornerstone,Jewish Community Center of Staten Island RICHMOND TERRACE,"71 Jersey Street, Staten Island, NY 10301",Staten Island,,40.645874,-74.088188
-74.1191712899999,40.60653955,718,DYCD Cornerstone,Jewish Community Center of Staten Island TODT HILL,"255 Westwood Avenue, Staten Island, NY 10314",Staten Island,,40.606541,-74.119171
-74.16343535,40.6319331,719,DYCD Cornerstone,"United Activities Unlimited, Inc. MARINERS HARBOR","157 Brabant Street, Staten Island, NY 10303",Staten Island,,40.631931,-74.163437
-74.0818030299999,40.62387088,720,DYCD Cornerstone,Jewish Community Center of Staten Island STAPLETON,"230 Broad Street, Staten Island, NY 10304",Staten Island,,40.623871,-74.081802
-74.1008764599999,40.5868268900001,721,DYCD Cornerstone,"United Activities Unlimited, Inc. BERRY HOUSES","211 Jefferson Street, Staten Island, NY 10306",Staten Island,,40.586826,-74.100876
-74.11750649,40.6358819600001,722,DYCD Cornerstone,"United Activities Unlimited, Inc. WEST BRIGHTON","230 Broadway, Staten Island, NY 10310",Staten Island,,40.635883,-74.117508
-74.07862471,40.59445994,723,DYCD Cornerstone,"United Activities Unlimited, Inc. SOUTH BEACH","155 Norway Avenue, Staten Island, 10305",Staten Island,,40.59446,-74.078621
-74.000462,40.749916,724,HRA Emergency Food Program,The Relief Bus - Chelsea Park,295 Walnut St - main office,New York,10001,40.749916,-74.000465
-73.987979,40.74224,725,HRA Emergency Food Program,Grand Central Food Program - Madison Square Park,"5th Ave. and 27th St. New York, NY 10001",New York,10001,40.742241,-73.987976
-73.990357,40.748411,726,HRA Emergency Food Program,St. Francis of Assisi,135 W 3,New York,10001,40.748409,-73.990356
-73.99394,40.75153,727,HRA Emergency Food Program,Grand Central Food Program - Penn Station,West Side 8th Ave. at 33rd St.,New York,10001,40.75153,-73.993942
